user_id,session_id,timestamp,step,item_recommendations,item_probs
1YOOPQJQM0P3,aeb66ecb20008,1541062967,4,2596442 5974252 2818785 2804654 8322516 8493502 7866578 8480106 8481570 8485926 8493786 8496746 8501734 8847610 8860876 3507920 3841176 8494660 8498110 8933274 8406890 9162302,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1YUCEC91JCI4,385b2025611be,1541060298,3,1955789 110222 3195054 3438490 93319 95870 101372 101377 101392 101403 101406 101408 101409 110235 134874 897961 1165867 1835319 1939651 3484802 3507482 6337706 7114460 8739516,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1YZO7XJWT7YW,09e34777563dc,1541065839,4,1446443 2535158 101790 3785120 872546 101773 3474764 3183536 101759 105601 2832592 1278690 8385044 92791 4480762 6792716 8409966 8434750 3988724 9329584 5621730 1888323 4068314 9164458 3501500,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1Z8EPJU9TBM3,f9ec480949499,1541060912,2,55071 54948 54949 1361410 55032 55020 55019 1472445 16404 54849 55047 54847 55021 55080 1243339 1445899 1986619 2467225 4009486 8271440 54909 102033 102044 5820460 1350610,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1Z8K9U6BEY33,69de60296d4ee,1541059290,1,570261 4830762 1989965 2922526 2922573 1635589 2180162 584916 2047133 586871 554296 6459154 992515 9648450 667656 8272130 1435118 8937588 1554191 10161992 1733165 10249370 10180144,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1Z8K9U6BEY33,d2b6e6da053dd,1541064619,3,570261 4830762 1989965 2922526 2922573 1635589 2180162 2047133 584916 586871 554296 6459154 992515 9648450 667656 8272130 1435118 8937588 1554191 10161992 1733165 10249370 10180144,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1ZH2KYJOZ18L,57f26dceb336c,1541061541,1,5847354 1240081 4275052 5477880 5647680 7897456 1364132 9504042 4957186 2548788 1413728 4083618 9500346 3991866 942927 5055970 8533534 8005094 116764 4015222 3223845 37778 3554480 8276346 922747,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1ZITTUOM91YL,26ddb3b49f8db,1541061191,8,9004878 21085 45807 7365690 1336370 1601355 9845244 4825792 6696116,0.5 0.5 0 0 0 0 0 0 0
1ZNLA19XBZI9,2e87a29021dc4,1541066364,34,1104666 1489017 84035 39613 39602 39612 41611 41678 1888927 6920280 112179 1017138 4044130 95905 127320 575691 99246 153438 95672 96184 41624 127430 1053994 127444 148943,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1ZSY4GY8HTGO,f42940b8bb3b8,1541062373,2,6517 2303174 2171726 339456 6526 6529 3195278,0.5 0.5 0 0 0 0 0
1ZVABKZ15X8S,95ba965425d93,1541063517,2,99409 8905500 2094268 990475 395056 3134090 4437086 5077650 2293098 2009007 6954940 5820004 2482218 3367954 5029636 5842962 3507578 2631404 9208770 3891852 2077296 3583654 3508296 2780990 1251227,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1ZY60KFSZH1U,30e42edc2d7c1,1541064427,17,1695367 10215390 883445 1912483 1299998 2851314 1297046 1299782 1062122 1118518 1578457 2175762,0.5 0.5 0 0 0 0 0 0 0 0 0 0
1ZZ290VMQX1Z,0937fff78fe1d,1541062430,1,1265071 101852 8227164 105326 4374166 105360 2208160 962411 324271 1721843 10331598 1339750 1710549 5064576 2718378 480301 101811 479906 1961185 480436 101830 916567 2045561 1088636 387441,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2002WP7MOJHF,a0c813eb91fe2,1541062872,7,2560098 1654137 1499513 5964054 1963209 769568 7023016 1107190 7258396 2670054 373791 3904636 7725934 53909 53964 8169420 939246 53910 8281348 403136 3177805 6901680 2561359 53933 5174506,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
200P1YIBRE2V,b66eef29a57d5,1541063845,1,3214854 2489468 8463098 2489450 9166182 2424062 8438740 3925524 4626654 1328721 3062958 1557769 4918260 2490452 3876544 2295218 1760931 2295168 2833038 3387976 3206640 2489871 2018953 6127326 4780870,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
207EX8N911YQ,ebeeda3d4b77f,1541064155,1,5112320 2645452 3187904 4544250 2233112 9386652 4517940 1308840 5610690 5113580 3216278 3062612 3847408 4506598 4948434 5432694 4517694 3109234 4064636 1467547 4130098 4553788 5124682 4058862 5097702,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20823MVF8XB0,90546315a7032,1541064351,10,5649712 483816 2838610 130610 39992 1032550 130607 676026 1114313 4150856 107688 130606 6839 118415 40003 3768754 40373 3992594 40038 147511 6828 82395 40328 6784 126926,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
208B287T56A1,966343c61044e,1541065345,23,2227766 352416 7179650 3523164 105655 128403 475676 681381 1625363 2402373 3136154 3755148 5801268 4516750 105671 98324 1952071 2798986 3132388 105672 4042892 2101832 105673 7126898 4892492,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
208E1I1W17ZY,97d9ab2080ad1,1541065711,4,771413 2649234 1327178 10813434 324541 1239908 1212678 554096 4280272 2555342 6951804 2105686 985037 3205622 1769873 1635327 7767752 9089880 9034406 770348 2744027 7565762 2922693 1635171 2922713,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
208G0BVJVJHO,db7374929d77c,1541064788,3,1773705 97424 112975 97479 114709 3815726 878996 2787255 117024 1884481 198571 9463648 97466 818021 4773910 5056556 116532 116368 1277848 2430435 97429 115176 3827840 9590432 1111357,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20FICD9TOJGV,b8352a44cae5e,1541059101,1,5152716 2734409 377736 2329018 4724516 1052094 3440324 1980231 6192492 2819234 3807186 2591186 4774144 6379808 3060792 3764134 11243894 5409036 8922800 11151062 9736538 6467412 9946008 5499820 8300718,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20GZH7YI3AWT,3919d0faf7b05,1541060037,1,1948223 4634870 2556401 2777135 3815358 220511 2243830 1368166 2877947 6274352 2219876 10161572 7798962 888235 2789930 10164816 2755380 10281574 2904076 10187988 3761028 5675186 3766748 10143180 10197550,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20I0JAKB8CVC,2949dc1ac38bf,1541065907,7,99405 8736520 99406 1955345 54243 1360737 1891339 99403 928545 1327197 1357086 148681 692261 1258070 1287986 1354018 2379836 5085496 8920106 54141 1778275 2384639 2627797 2819220 3533376,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20I5I7U7F513,544b31643b050,1541062222,5,1346055 40776 40753 1447229 963157 123946 7485 7490 40570 127482 40827 6621302 94049 1346328 94048 1567751 131107 808666 126725 7672234 2342000 929419 121982 8179786 3886648,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20RR6Q4HPO9Y,ad25926ae2b9f,1541063087,2,43511 44222 138693 151097 43996 44098 44400 101063 44754 101075 6222720 43969 44650 43964 43830 43463 44102 43704 10357418 101065 9072546 101089 7710678 3973734 7846010,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20RYA80IHD7M,fd02f27309699,1541059539,2,1016815 1016821 130433 9263048 8165388 103602 1751249 129712 103590 1775905 1250309 3748364 2306198 5906238 125092 4572866 7247668 2874626 5831206 8165308 5196506 10765064 5706186 9600838 103543,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20VEHU348IS2,f37b50200b4d2,1541060492,1,3894744 7103652 9478964 3844562 2028807 2082372 3137551 4077842 4935810 5002106 9326996 7709896 4051066 3811854 7990372 2791923 1498101 221791 221786 8407144 4943480 1719559 5521804 1989179 1712463,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
212NR4PWUTH4,246e6c5777cb7,1541062016,2,99460 929877 322306 99481 1489291 99486 153200 99472 99474 99476 99488 552701 926713 1030646 1489067 2727600 3552232 4982792 99480 3146982 3842052 99487 926705 6377548 99485,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2143MBIT380U,484898a2fc9cf,1541061620,1,2954382 2956684 2953300 2953636 2953294 3001662 1105472 2954056 2955662 2963332 2966820 2966824 2976138 2984682 2987128 3150410 2966012 2955666 4890478 2974558 2953640 2977490 2985552 9985804 2965580,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2195WP3S5QB1,12c71dc13d60d,1541064741,1,9348 80338 134203 94305 9342 9340 497586 14635 80335 95793 1393099 9341 9343 80336 4028190 94307 1347776 1346922 81079 3162483 94308 9337 96882 112616 2348322,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21A38W1UUEGS,628a571633bcf,1541062217,13,5959582 134874 5048028 1646391 9544804 10610638 5106732 101394 101382 2395937 897961 101404 110238 3792684 5853216 101372 1985173 96977 116290 101392 101399 9351048 2402018 3135246 2568412,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21AF8WG14K32,e752af8ecf6d1,1541059843,1,5970078 1988027 6736418 8973262 9238882 8211240 5115640 3830628 384196 8425704 9633724 1117961 1715275 6806906 6799456 8410040 3366578 1983683 1852291 991071 3802050 3065881 6393544 8933316 1847029,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21BSN2NNRYN2,3a236539fffd0,1541071244,85,1004933 1004913 1131377 509296 692641 1022025 2661512 1004937 692651 2668576 1412842 8303718 6675968 6176970 5482996 4064452 4692758,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21IOKQOO5KRQ,fbfbbbc9d8461,1541059568,4,101374 437591 101405 9979446 693856 4626076 4582576 2104786 2903363 5074392 3831616 7103024 9220372 6255518 5431354 4079240 8308396 11214886 8123570 5425600 6688620 2602305 7304856 4942284 7382110,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21K25V5IFJLM,67d332b23fb01,1541061632,1,1902639 5723 5737 741306 893523 907787 1090598 2201134 6337998 5672 13771 1221342 1186384 5713 1453997 5630 3473704 5751 5542 5677 5669 1819803 1736129 5742 5585,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21LZWW444YMD,35932cf93c354,1541064365,7,2156012 22853 4752504 2085488 22754 22757 9185548 22758 5486732 22856 22837 5975060 9362166 22723 5687670 22746 7347886 9155026,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21PAUEPW1JEX,8ccb4744b9168,1541060991,1,4921074 3809912 2677044 131202 5415242 6654922 3514652 7861758 6388304 5962796 3484722 5646232 6902594 5133600 7706610 7846120 6623096 4091914 7164112 7980034 4678366 6654502 10729742 9992210 10250256,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
220KW3TGKXHK,3b31e3dbafca5,1541059418,3,406261 4754246 1306221 5778502 2295838 4257610 9695684 1978731 3860442 2213726 2213706 5831338 361146 9390382 3817004 2755386 3989742 2796557 9604204 7094884 2099456 1922457 2213704 4040460 7068620,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
221I638Q00DX,eeaa8f0e3cd6b,1541064669,9,2627243 8394726 1717829 1994909 4048872 3905404 2734473 1708335 9668874 1713735 2244172 5155978 9365196 104881 4528384 1471997 2201372 918999 903277 1947769 5958544 1770325 917419 8905428 6557504,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
222SDVCSZXY4,11a2d3ab0d848,1541063369,2,3136613 2669746 2606860 128191 486451 1177068 1167938 7000818 486706 37478 2703108 8307916 4959482 5720532 37477 9023172 2250544 1490461 457181 5706116 5011354 439846 2053299 2671940 1012707,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2283O5B97Y02,e640b6edbb5ec,1541063080,4,41382 41176 9328140 2839630 1206973 41351 4841720 41147 5703598 41401 41223 41354 1941683 41247 41265 1105366 7221734 100946 3820570 100941 106030 100945 4909160 428341 41164,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
228QTD0WB4FV,0591b62760e4d,1541059362,1,80790 1248601 1372376 35430 127270 5104362 2199772 8003726 8797196 1331143 1001943 1082844 9221250 3894704 35382 35387 4546120 5478430 35417 4266766 3940392 147988 4145208 4704448 35404,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22C2I9WE5NEH,610ca7e88ad8f,1541061434,3,1452085 2421324 2128100 3901996 1120657 1519169 3901994 11143160 1196870 3542984 3543442 3543716 3543900 4711366,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0
22F1K56EFOIQ,3b63ae87e73d1,1541062840,2,150020 3136464 80365 149979 14470 100707 922459 1033208 1252118 5186064 5205238 208671 80391 9453228 2198764 2085234 928475 1285740 5718638 913135 80370 153472 924781 1514005 129717,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22F6RA63LFDC,0a4d0b0b2adf9,1541060385,2,5142592 9380 80533 111224 687011 1107382 1417621 2087622 2396982 2713912 3901408 7170570 570691 1538987 80547 4573994 80657 6817210 3189492 5464678 96996 111226 2589322 97613 1165614,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22GRG8W4NXV8,9b777bd7e8f50,1541069717,48,54594 15002 4834692 1929947 9153082 126617 1884833 1293753 3974084 5180830 4047678 4091736 1151986 1204184 3078706 8893858 1042484 1005495 1857553 1312588 3219896 4725432 5897890 8102248 4635080,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22JPRKUXZU4G,1da81c727586f,1541061103,3,852551 8162422 762041 1771363 103633 103554 1277082 3132670 559046 8000614 103625 8117488 103501 103558 4629620 103644 103670 5479624 103521 5959306 103494 4645226 1320401 1424839 103461,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22JRAG7PNB42,3af591824cbb5,1541062882,1,3755574 1460259 47076 1321090 12643 47080 47065 47672 47118 2187830 46272 637896 880913 46985 47774 81664 47799 118801 12651 3119605 13968 12655 5806508 894659 48150,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22KH6KLCO3S1,61252e7166af5,1541066412,12,3809056 61754 4705270 4642038 7939 5976956 7929 7943 6724156 1258608 10566786 7955 9375838 3585080 4700908 7163344 77672 5623052 5190346 8641608 7963 10119172 7493142 67077 358141,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22Q4E2MIEB1R,627cc744df539,1541063816,3,36558 1585239 36606 3433534 798851 9171 1749497 4619722 1817533 36581 153028 2808546 5841856 1762915 36612 1168411 1037660 112748 4711222 2501107 2314498 36630 5188136 36611 36598,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22R1K7L9W2E2,d11a641427a4b,1541059552,1,6892814 1436711 2028743 2122616 2214024 3441982 3757450 3844562 4077842 5002106 7103652 9326996 1978785 2106554 4935810 2028807 2796315 2082372 507551 3137551 7709896 7990372 2791923 3132639 1498101,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22T861RMJ1YN,aa6ac2155f637,1541064588,1,1764201 163076 163254 163166 4495244 8433930,0.5 0.5 0 0 0 0
22XS3OUBG3CM,e7d5e8c08a237,1541064945,102,512941 5799258 42617 1103916 943953 1193932 42693 1004341 42355 42860 3505088 1848779 42796 1869505 42718 42727 1489825 42939 42569 2727616 3245032 3189176 897521 1049484 1424714,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
231XTFYR4UXM,a4adf5e3ae73f,1541065501,39,1384706 7725468 101931 54974 54930 55118 54853 101930 1368185 2208248 2470652 109130 1591879 109129 54966 2013203 972569 54877 3895174 54799 3770424 101934 55087 1521495 55094,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2348SXZML2ZA,6420f2f2cbc94,1541063801,2,3134814 8922770 380276 130433 9810488 9920676 4622858 5106810 6658686 7195412 4885214 4359338 6695748 103590 473611 5706186 1497535 6322056 1955311 818241 4049088 7232694 3904306 1503399 9263048,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
239WGAMQVQ95,8f618ab772d94,1541059214,3,148231 99062 1332427 8891 8933 55323 55332 900515 915375 1710253 2735957 3183672 55354 8919 6832324 1105514 1718187 1332386 7195368 1330534 361016 885389 914307 10097330 4399114,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23D6WWRYJZ2N,d15a359ec96bf,1541064533,26,14848 1320172 6892720 54863 3505194 54896 55147 1336090 995701 109233 1345404 3061914 54947 101865 55134 6466532 54939 54864 1423280 2071582 2628645 101857 54878 2761406 54888,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23DQR1YO3JMH,e45518d7745e4,1541067174,13,971937 3365314 836516 5467404 955059 3520118 4357174 9234238 5193586 5817758 4159290 796451 3815844 2196070 7929806 2905476 1356907 4400106 5085992 2509038 4243044 8370118 1584665 1056374,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23I3MEG149I7,5cfe7c6ed3535,1541066287,3,3392752 2594252 2877240 2626765 944543 5935056 6218278 2571463 4809064 1489739 3490950 5214388 508906 3502458 1725803 2224360 4071462 4552446 1514763 10119042 2706054 3227536 3748694 5106510 2291514,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23ID04TTF6M9,b7e1859c4b548,1541066619,16,54900 1472445 2892807 54898 8271440 16404 1350610 55121 1944311 55019 102067 1322072 14853 54948 1885149 54909 54790 2071410 55021 54949 55020 2553140 1502185 55041 6696352,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23IOSJ9H5UII,f4c5f9143996e,1541064264,6,1260955 1739271 7868816 1588041 1070010 2099868 1148150 2036407 1198528 1119017 9597298 1148148 1148142 1181612 4620206 8285192 3889292 8165160 6775264 3541028 1344546 2037365,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23L7ZPYJRYSH,3fb3ab865cb04,1541065489,1,6048912 80536 989631 96266 9398 16361 128476 1083924 2022499 2793908 3482640 3766402 80617 2865520 1333220 1964759 6235378 1586099 1078268 5174618 957469 80619 2622072 7807020 1970213,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23PUTO67HGIV,50f0a87641bbb,1541062844,1,106734 103273 103271 5151248 1330295 152797 5849764 208761 110241 1837707 3385618 5968450 3864480 101412 5157636 1351812 6475352 1837845 1321188 1138982 3135244 1323802 5487954 3067528 1716721,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23XWMD7E45ZN,ebc13444936b1,1541067440,10,6299952 3440216 1135934 3544970 6718740 2012941 2012809 992631 2128084 1648671 2012927 2504268 3155074 2128086 2265610 2012989 2265642 5713262 4053114 5195514 4703508 3544738 8229032 3544578 1121275,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2439W2Y716F2,332c54225b633,1541062512,7,1668303 63375 911177 10362382 128771 71662 4768160 55557 1007113 10732092 9210356 8108 1017573 8103 79231 8421316 4965704 7202730 148434 929627 8613028 9773284 2708932 5505916 977456,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2475OVGMT3L3,373b097d52d4b,1541061054,6,45953 82596 1155825 45411 1544979 45178 45947 1940921 389906 1689391 884423 932033 3222274 82684 82276 1482497 3847814 6360458 1605133 2860538 4684864 3067136 907515 5930538 2863316,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
248GCZ52454G,8bba107c47d71,1541059686,2,8723 56586 8766 9796 1646483 3133278 8831 1334408 1106484 8744 8691 8663 6475414 8708 1351143 56044 67445 8646 8822 8817 8846 1221836 1169991 9774228 8848,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24BI1WUPQOGA,c6efefb217707,1541060351,2,3766692 217506 496041 1788153 1012327 3818836 6062972 2675098 1369754 2674962 1369753 2510332 4052636 2157998 4909790 2033799 2109258 9160724 5511748 4476182 3044378 1980691 5961234 3481934 2033083,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24DQ59P2O4GB,709d668e4f9e3,1541065993,3,743096 106131 2530750 18904 2707162 47045 1257765 934069 1554463 18910 12620 1535477 6916288 18913 2518208 47392 2657426 2333066 1384141 4387728 1759045 137552 3820896 1311719 152875,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24IQ5Y88N50L,7ce5d0803ac3d,1541065447,61,41303 1387532 41360 41144 100964 100970 1008697 1387520 1094490 41428 41366 41282 41333 3769002 152522 100966 2299988 41268 100973 399211 1058002 41301 41269 41278 148555,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24LDKCVA8ZX3,1ff44156a44d8,1541061545,6,3882442 850681 325991 105733 667011 9781512 55037 54992 5188296 6151706 109207 134939 3176024 105725 101851 3580950 54832 3865458 54907 101826 14851 54929 109203 54957 5121968,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24NY77D13DEP,69b89ef2723ca,1541062672,2,5712050 1083912 8862702 101590 111137 837291 2019479 2880671 8270752 3535290 1329193 2559848 5966506 1148643 1216188 1999641 1499505 3768330 1499869 8750722 2261472 2583310 6623762 1946991 97908,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24P2R11I7GRU,fcdde66d5679c,1541064558,3,48541 514181 50446 3157068 341066 49126 731706 4658212 3958242 48539 2448412 4392490 48904 2270952 519446 48721 2333098 153242 49103 1288462 4591252 153239 48543 153241 49121,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24QIS2B3T0AQ,5e6106a44be4b,1541064060,3,3852100 5482326 2804594 3791566 5430490 9710670 9507078 5761862 6264660 8789104 10130562 6941898 7698656 9486290 10137688 10155502 5193338 3794952 8938656,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24RB1SDYPQKS,4e0476d44ccb0,1541059049,3,1160507 9401690 595381 10907830 4108990 5604870,0.5 0.5 0 0 0 0
24SO6K2O1LHQ,563d64e4e4a09,1541063927,2,10502632 9334196 4494426 7160912 177632 4887710 9954288 8343918 2714230 1863345 9972522 6244566 1029776 3411016 1145519 6737472 3763988 1145285 6821824 3814156 4650774 6468874 2795817 2668622 692266,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24U27GXK5GD6,d40ddbe4fb2f6,1541059924,59,9018956 5066502 4043436 3532388 9594366 5178216 8735194 4497258 1286335 2623332 2855674 8159618 1724641 1492643 2311836 1207364 9680020 8186856 2166144 8332408 1128182 2210666 6511942 3860538 1570169,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24V6L43H39OX,84013975af9c4,1541060993,4,1023784 103205 1023790 2222608 5822580 1023794 1837559 1048092 6298876 1417175 1023806 110338 1023786 980821 1153316 1180562 1994849 510381 110340 4551524 2297592 1884139 1010407 1149045 103114,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24WGIA5Z0N54,33df77189fc99,1541063783,4,1700189 4418572 1253770 1397568 2683204 5039596 10226778 10766000 10185582 6229446 5926616,0.5 0.5 0 0 0 0 0 0 0 0 0
24ZSCJL0NOH3,689ed68b8f953,1541060397,3,1004183 396596 4097394 2583322 8115490 1639447 2671308 382901 515296 1024988 515276 957561 1379412 4944852 937007 6918086 3758566 2792260 1291984 1014517 5862900 320481 4039212 972475 3493662,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
255X0XQ062XM,c2797c390de6d,1541066210,1,2282300 3554146 6533954 4572856 933451 3183047 3484880 36450 25955 147277 36470 6458502 2831136 391486 5081140 1269528 80164 158236 1328781 1489021 2312954 5746558 2805597 935273 439881,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
257CRJTPE7R4,daef9f6220418,1541062745,4,163813 162864 155753 163166 891793 163254 9623908 163076 162859 5515330 4495244 2782310,0.5 0.5 0 0 0 0 0 0 0 0 0 0
25C2PUWK5LRF,87acac47dea63,1541062026,6,6114404 94232 15736 112525 2073052 16073 94218 6990 147201 950213 6975 6976 6974 7287230 6422606 6971 6992 6973 96481 15707 8752798 6985 2834772 1451627 881599,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25H5HO4H6BCX,117af9ea98855,1541063721,8,1234199 7854820 4256554 9484854 3109106 535476 1475547 4681602 7982218 642946 7827936 1947817 939694 1888747 3386620 4932628 115875 1550463 7165534 82534 7305082,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25JBYWHSBK24,f4680be6a0cf3,1541061683,28,4509686 2248854 2006597 2210142 2903859 111208 2296948 2310448 4115442 4363968 5152610 2556232 1274528 1536745 1852435 4529534 2431547 2850720 2418496 1842223 2589166 1324484 1717873 1710645 4177074,0.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
